Date,Change in OI,Close,Expiry,High,Last,Low,Number of Contracts,Open,Open Interest,Settle Price,Symbol,Turnover,Underlying,Volume,expiry
2012-03-09,,5333.55,,5342.3,,5291.6,,5294.1,,,,70806600000.0,,203005845.0,2012-05-31
2012-03-12,,5359.55,,5421.9,,5327.3,,5420.1,,,,64843800000.0,,176668237.0,2012-05-31
2012-03-13,,5429.5,,5438.65,,5390.8,,5391.05,,,,59071400000.0,,179965296.0,2012-05-31
2012-03-14,,5463.9,,5499.4,,5437.8,,5490.55,,,,73456700000.0,,181714070.0,2012-05-31
2012-03-15,,5380.5,,5462.5,,5362.3,,5462.5,,,,59611500000.0,,160257651.0,2012-05-31
2012-03-16,,5317.9,,5445.65,,5305.0,,5380.35,,,,94320700000.0,,267521147.0,2012-05-31
2012-03-19,,5257.05,,5340.7,,5238.55,,5337.35,,,,62758900000.0,,179877454.0,2012-05-31
2012-03-20,,5274.85,,5297.35,,5233.25,,5257.15,,,,61580000000.0,,181345285.0,2012-05-31
2012-03-21,,5364.95,,5372.35,,5256.0,,5267.2,,,,68070200000.00001,,199787985.0,2012-05-31
2012-03-22,,5228.45,,5385.95,,5205.65,,5361.1,,,,73598900000.0,,205581062.0,2012-05-31
2012-03-23,,5278.2,,5312.0,,5220.0,,5255.65,,,,63714600000.0,,172738574.0,2012-05-31
2012-03-26,,5184.25,,5274.95,,5174.9,,5274.35,,,,55822800000.0,,169785835.0,2012-05-31
2012-03-27,,5243.15,,5277.95,,5184.65,,5242.95,,,,74459200000.0,,208775421.0,2012-05-31
2012-03-28,,5194.75,,5236.55,,5169.6,,5231.7,,,,54116300000.0,,145803597.0,2012-05-31
2012-03-29,,5178.85,,5194.3,,5135.95,,5145.95,,,,86320500000.0,,242557889.0,2012-05-31
2012-03-30,,5295.55,,5307.1,,5203.65,,5206.6,,,,60829300000.0,,164790056.0,2012-05-31
2012-04-02,,5317.9,,5331.55,,5278.8,,5296.35,,,,45836800000.0,,134538287.0,2012-05-31
2012-04-03,,5358.5,,5378.75,,5344.45,,5353.2,,,,52568600000.0,,152496489.0,2012-05-31
2012-04-04,,5322.9,,5338.4,,5305.3,,5328.65,,,,40843700000.0,,122106162.0,2012-05-31
2012-04-09,,5234.4,,5287.9,,5228.0,,5282.5,,,,36800400000.0,,111914936.0,2012-05-31
2012-04-10,,5243.6,,5255.8,,5211.85,,5254.1,,,,48864799999.99999,,156106794.0,2012-05-31
2012-04-11,,5226.85,,5263.65,,5190.8,,5209.45,,,,55857000000.0,,167013527.0,2012-05-31
2012-04-12,,5276.85,,5290.6,,5246.75,,5246.75,,,,54572900000.0,,152684788.0,2012-05-31
2012-04-13,,5207.45,,5306.75,,5185.4,,5255.7,,,,79892700000.0,,164225858.0,2012-05-31
2012-04-16,,5226.2,,5233.5,,5183.5,,5190.6,,,,51657000000.0,,119730347.0,2012-05-31
2012-04-17,,5289.7,,5298.2,,5208.35,,5266.6,,,,74166600000.0,,178895417.0,2012-05-31
2012-04-18,,5300.0,,5342.0,,5293.45,,5320.7,,,,56657700000.00001,,152743439.0,2012-05-31
2012-04-19,,5332.4,,5342.45,,5291.3,,5320.6,,,,53133300000.0,,133549895.0,2012-05-31
2012-04-20,,5290.85,,5336.15,,5245.45,,5313.95,,,,50865400000.0,,135252751.0,2012-05-31
2012-04-23,,5200.6,,5310.55,,5187.15,,5277.4,,,,50652700000.00001,,138042341.0,2012-05-31
2012-04-24,,5222.65,,5232.35,,5180.35,,5215.9,,,,73626600000.0,,155674654.0,2012-05-31
2012-04-25,,5202.0,,5236.1,,5160.65,,5222.2,,,,59683400000.0,,142910739.0,2012-05-31
2012-04-26,,5189.0,,5215.6,,5179.05,,5214.75,,,,64084900000.0,,185899437.0,2012-05-31
2012-04-27,,5190.6,,5223.05,,5154.3,,5189.0,,,,57345900000.0,,128759445.0,2012-05-31
2012-04-28,,5209.0,,5216.4,,5196.35,,5209.6,,,,2978900000.0,,6555703.0,2012-05-31
2012-04-30,,5248.15,,5262.15,,5201.45,,5201.45,,,,46104000000.0,,108138550.0,2012-05-31
2012-05-02,,5239.15,,5279.6,,5226.45,,5254.3,,,,48150800000.0,,119333288.0,2012-05-31
2012-05-03,,5188.4,,5217.3,,5180.65,,5211.2,,,,54889000000.0,,118573998.0,2012-05-31
2012-05-04,,5086.85,,5177.2,,5070.6,,5166.65,,,,65075000000.0,,153304687.0,2012-05-31
2012-05-07,,5114.15,,5124.75,,4988.0,,5017.8,,,,67870800000.0,,168271798.0,2012-05-31
2012-05-08,,4999.95,,5119.95,,4983.6,,5114.7,,,,62332600000.0,,164262546.0,2012-05-31
2012-05-09,,4974.8,,5016.25,,4956.45,,4967.9,,,,65587800000.0,,180441209.0,2012-05-31
2012-05-10,,4965.7,,5039.3,,4950.3,,4984.15,,,,54301400000.0,,141031231.0,2012-05-31
2012-05-11,,4928.9,,4976.25,,4906.15,,4938.85,,,,50615700000.0,,138526070.0,2012-05-31
2012-05-14,,4907.8,,4957.2,,4874.5,,4934.35,,,,52919300000.0,,126951751.0,2012-05-31
2012-05-15,,4942.8,,4955.2,,4868.55,,4869.85,,,,54912400000.0,,142119571.0,2012-05-31
2012-05-16,,4858.25,,4882.25,,4837.05,,4875.3,,,,63166600000.0,,165048505.0,2012-05-31
2012-05-17,,4870.2,,4922.25,,4850.2,,4878.6,,,,57455100000.0,,155654031.0,2012-05-31
2012-05-18,,4891.45,,4908.5,,4788.95,,4796.4,,,,64470800000.0,,154508649.0,2012-05-31
2012-05-21,,4906.05,,4937.5,,4888.5,,4888.5,,,,45276700000.0,,116506971.0,2012-05-31
2012-05-22,,4860.5,,4956.35,,4849.9,,4954.7,,,,50743700000.0,,130808278.0,2012-05-31
2012-05-23,,4835.65,,4853.75,,4803.95,,4843.0,,,,48541500000.0,,136108067.0,2012-05-31
2012-05-24,,4921.4,,4931.9,,4830.15,,4863.4,,,,50120800000.0,,140474832.0,2012-05-31
2012-05-25,,4920.4,,4935.8,,4889.35,,4905.95,,,,43980900000.0,,118191157.0,2012-05-31
2012-05-28,,4985.65,,4994.95,,4931.3,,4931.7,,,,39835300000.0,,97260991.0,2012-05-31
2012-05-29,,4990.1,,5020.15,,4982.15,,5005.35,,,,49235600000.00001,,124219839.0,2012-05-31
2012-05-30,,4950.75,,4982.25,,4944.9,,4964.25,,,,53746500000.0,,146005250.0,2012-05-31
2012-05-31,,4924.25,,4949.25,,4883.55,,4896.1,,,,106620100000.0,,296911390.0,2012-05-31
2012-04-02,,5317.9,,5331.55,,5278.8,,5296.35,,,,45836800000.0,,134538287.0,2012-06-28
2012-04-03,,5358.5,,5378.75,,5344.45,,5353.2,,,,52568600000.0,,152496489.0,2012-06-28
2012-04-04,,5322.9,,5338.4,,5305.3,,5328.65,,,,40843700000.0,,122106162.0,2012-06-28
2012-04-09,,5234.4,,5287.9,,5228.0,,5282.5,,,,36800400000.0,,111914936.0,2012-06-28
2012-04-10,,5243.6,,5255.8,,5211.85,,5254.1,,,,48864799999.99999,,156106794.0,2012-06-28
2012-04-11,,5226.85,,5263.65,,5190.8,,5209.45,,,,55857000000.0,,167013527.0,2012-06-28
2012-04-12,,5276.85,,5290.6,,5246.75,,5246.75,,,,54572900000.0,,152684788.0,2012-06-28
2012-04-13,,5207.45,,5306.75,,5185.4,,5255.7,,,,79892700000.0,,164225858.0,2012-06-28
2012-04-16,,5226.2,,5233.5,,5183.5,,5190.6,,,,51657000000.0,,119730347.0,2012-06-28
2012-04-17,,5289.7,,5298.2,,5208.35,,5266.6,,,,74166600000.0,,178895417.0,2012-06-28
2012-04-18,,5300.0,,5342.0,,5293.45,,5320.7,,,,56657700000.00001,,152743439.0,2012-06-28
2012-04-19,,5332.4,,5342.45,,5291.3,,5320.6,,,,53133300000.0,,133549895.0,2012-06-28
2012-04-20,,5290.85,,5336.15,,5245.45,,5313.95,,,,50865400000.0,,135252751.0,2012-06-28
2012-04-23,,5200.6,,5310.55,,5187.15,,5277.4,,,,50652700000.00001,,138042341.0,2012-06-28
2012-04-24,,5222.65,,5232.35,,5180.35,,5215.9,,,,73626600000.0,,155674654.0,2012-06-28
2012-04-25,,5202.0,,5236.1,,5160.65,,5222.2,,,,59683400000.0,,142910739.0,2012-06-28
2012-04-26,,5189.0,,5215.6,,5179.05,,5214.75,,,,64084900000.0,,185899437.0,2012-06-28
2012-04-27,,5190.6,,5223.05,,5154.3,,5189.0,,,,57345900000.0,,128759445.0,2012-06-28
2012-04-28,,5209.0,,5216.4,,5196.35,,5209.6,,,,2978900000.0,,6555703.0,2012-06-28
2012-04-30,,5248.15,,5262.15,,5201.45,,5201.45,,,,46104000000.0,,108138550.0,2012-06-28
2012-05-02,,5239.15,,5279.6,,5226.45,,5254.3,,,,48150800000.0,,119333288.0,2012-06-28
2012-05-03,,5188.4,,5217.3,,5180.65,,5211.2,,,,54889000000.0,,118573998.0,2012-06-28
2012-05-04,,5086.85,,5177.2,,5070.6,,5166.65,,,,65075000000.0,,153304687.0,2012-06-28
2012-05-07,,5114.15,,5124.75,,4988.0,,5017.8,,,,67870800000.0,,168271798.0,2012-06-28
2012-05-08,,4999.95,,5119.95,,4983.6,,5114.7,,,,62332600000.0,,164262546.0,2012-06-28
2012-05-09,,4974.8,,5016.25,,4956.45,,4967.9,,,,65587800000.0,,180441209.0,2012-06-28
2012-05-10,,4965.7,,5039.3,,4950.3,,4984.15,,,,54301400000.0,,141031231.0,2012-06-28
2012-05-11,,4928.9,,4976.25,,4906.15,,4938.85,,,,50615700000.0,,138526070.0,2012-06-28
2012-05-14,,4907.8,,4957.2,,4874.5,,4934.35,,,,52919300000.0,,126951751.0,2012-06-28
2012-05-15,,4942.8,,4955.2,,4868.55,,4869.85,,,,54912400000.0,,142119571.0,2012-06-28
2012-05-16,,4858.25,,4882.25,,4837.05,,4875.3,,,,63166600000.0,,165048505.0,2012-06-28
2012-05-17,,4870.2,,4922.25,,4850.2,,4878.6,,,,57455100000.0,,155654031.0,2012-06-28
2012-05-18,,4891.45,,4908.5,,4788.95,,4796.4,,,,64470800000.0,,154508649.0,2012-06-28
2012-05-21,,4906.05,,4937.5,,4888.5,,4888.5,,,,45276700000.0,,116506971.0,2012-06-28
2012-05-22,,4860.5,,4956.35,,4849.9,,4954.7,,,,50743700000.0,,130808278.0,2012-06-28
2012-05-23,,4835.65,,4853.75,,4803.95,,4843.0,,,,48541500000.0,,136108067.0,2012-06-28
2012-05-24,,4921.4,,4931.9,,4830.15,,4863.4,,,,50120800000.0,,140474832.0,2012-06-28
2012-05-25,,4920.4,,4935.8,,4889.35,,4905.95,,,,43980900000.0,,118191157.0,2012-06-28
2012-05-28,,4985.65,,4994.95,,4931.3,,4931.7,,,,39835300000.0,,97260991.0,2012-06-28
2012-05-29,,4990.1,,5020.15,,4982.15,,5005.35,,,,49235600000.00001,,124219839.0,2012-06-28
2012-05-30,,4950.75,,4982.25,,4944.9,,4964.25,,,,53746500000.0,,146005250.0,2012-06-28
2012-05-31,,4924.25,,4949.25,,4883.55,,4896.1,,,,106620100000.0,,296911390.0,2012-06-28
2012-06-01,,4841.6,,4925.0,,4831.75,,4910.85,,,,49892200000.0,,138767416.0,2012-06-28
2012-06-04,,4848.15,,4858.3,,4770.35,,4797.3,,,,51435400000.0,,152339865.0,2012-06-28
2012-06-05,,4863.3,,4898.95,,4847.7,,4869.45,,,,50164100000.0,,141476962.0,2012-06-28
2012-06-06,,4997.1,,5010.45,,4886.15,,4886.65,,,,71884200000.0,,185340406.0,2012-06-28
2012-06-07,,5049.65,,5059.65,,5007.75,,5035.35,,,,60773700000.0,,150558164.0,2012-06-28
2012-06-08,,5068.35,,5084.45,,4994.8,,5044.25,,,,52498100000.00001,,138389395.0,2012-06-28
2012-06-11,,5054.1,,5124.45,,5040.7,,5096.7,,,,48138200000.0,,125615102.0,2012-06-28
2012-06-12,,5115.9,,5128.9,,5015.15,,5015.5,,,,52059000000.0,,135478015.0,2012-06-28
2012-06-13,,5121.45,,5144.9,,5095.45,,5117.55,,,,52870800000.0,,125668126.0,2012-06-28
2012-06-14,,5054.75,,5130.0,,5047.6,,5105.1,,,,47518600000.0,,118353366.0,2012-06-28
2012-06-15,,5139.05,,5146.2,,5069.15,,5069.55,,,,59440000000.0,,155437144.0,2012-06-28
2012-06-18,,5064.25,,5190.2,,5041.7,,5174.0,,,,60058300000.0,,153461067.0,2012-06-28
2012-06-19,,5103.85,,5113.6,,5048.1,,5050.8,,,,53362200000.0,,149416155.0,2012-06-28
2012-06-20,,5120.55,,5141.7,,5100.7,,5114.55,,,,53136000000.0,,160505645.0,2012-06-28
2012-06-21,,5165.0,,5170.4,,5093.45,,5097.35,,,,55585600000.00001,,142992948.0,2012-06-28
2012-06-22,,5146.05,,5159.8,,5094.0,,5101.75,,,,55004399999.99999,,159747192.0,2012-06-28
2012-06-25,,5114.65,,5194.6,,5105.65,,5158.5,,,,48940400000.0,,123503010.0,2012-06-28
2012-06-26,,5120.8,,5134.55,,5095.5,,5107.45,,,,41196899999.99999,,99404566.0,2012-06-28
2012-06-27,,5141.9,,5160.1,,5129.25,,5149.45,,,,42386200000.0,,112269218.0,2012-06-28
2012-06-28,,5149.15,,5159.05,,5125.3,,5148.95,,,,55975200000.00001,,143073791.0,2012-06-28
2012-05-02,,5239.15,,5279.6,,5226.45,,5254.3,,,,48150800000.0,,119333288.0,2012-07-26
2012-05-03,,5188.4,,5217.3,,5180.65,,5211.2,,,,54889000000.0,,118573998.0,2012-07-26
2012-05-04,,5086.85,,5177.2,,5070.6,,5166.65,,,,65075000000.0,,153304687.0,2012-07-26
2012-05-07,,5114.15,,5124.75,,4988.0,,5017.8,,,,67870800000.0,,168271798.0,2012-07-26
2012-05-08,,4999.95,,5119.95,,4983.6,,5114.7,,,,62332600000.0,,164262546.0,2012-07-26
2012-05-09,,4974.8,,5016.25,,4956.45,,4967.9,,,,65587800000.0,,180441209.0,2012-07-26
2012-05-10,,4965.7,,5039.3,,4950.3,,4984.15,,,,54301400000.0,,141031231.0,2012-07-26
2012-05-11,,4928.9,,4976.25,,4906.15,,4938.85,,,,50615700000.0,,138526070.0,2012-07-26
2012-05-14,,4907.8,,4957.2,,4874.5,,4934.35,,,,52919300000.0,,126951751.0,2012-07-26
2012-05-15,,4942.8,,4955.2,,4868.55,,4869.85,,,,54912400000.0,,142119571.0,2012-07-26
2012-05-16,,4858.25,,4882.25,,4837.05,,4875.3,,,,63166600000.0,,165048505.0,2012-07-26
2012-05-17,,4870.2,,4922.25,,4850.2,,4878.6,,,,57455100000.0,,155654031.0,2012-07-26
2012-05-18,,4891.45,,4908.5,,4788.95,,4796.4,,,,64470800000.0,,154508649.0,2012-07-26
2012-05-21,,4906.05,,4937.5,,4888.5,,4888.5,,,,45276700000.0,,116506971.0,2012-07-26
2012-05-22,,4860.5,,4956.35,,4849.9,,4954.7,,,,50743700000.0,,130808278.0,2012-07-26
2012-05-23,,4835.65,,4853.75,,4803.95,,4843.0,,,,48541500000.0,,136108067.0,2012-07-26
2012-05-24,,4921.4,,4931.9,,4830.15,,4863.4,,,,50120800000.0,,140474832.0,2012-07-26
2012-05-25,,4920.4,,4935.8,,4889.35,,4905.95,,,,43980900000.0,,118191157.0,2012-07-26
2012-05-28,,4985.65,,4994.95,,4931.3,,4931.7,,,,39835300000.0,,97260991.0,2012-07-26
2012-05-29,,4990.1,,5020.15,,4982.15,,5005.35,,,,49235600000.00001,,124219839.0,2012-07-26
2012-05-30,,4950.75,,4982.25,,4944.9,,4964.25,,,,53746500000.0,,146005250.0,2012-07-26
2012-05-31,,4924.25,,4949.25,,4883.55,,4896.1,,,,106620100000.0,,296911390.0,2012-07-26
2012-06-01,,4841.6,,4925.0,,4831.75,,4910.85,,,,49892200000.0,,138767416.0,2012-07-26
2012-06-04,,4848.15,,4858.3,,4770.35,,4797.3,,,,51435400000.0,,152339865.0,2012-07-26
2012-06-05,,4863.3,,4898.95,,4847.7,,4869.45,,,,50164100000.0,,141476962.0,2012-07-26
2012-06-06,,4997.1,,5010.45,,4886.15,,4886.65,,,,71884200000.0,,185340406.0,2012-07-26
2012-06-07,,5049.65,,5059.65,,5007.75,,5035.35,,,,60773700000.0,,150558164.0,2012-07-26
2012-06-08,,5068.35,,5084.45,,4994.8,,5044.25,,,,52498100000.00001,,138389395.0,2012-07-26
2012-06-11,,5054.1,,5124.45,,5040.7,,5096.7,,,,48138200000.0,,125615102.0,2012-07-26
2012-06-12,,5115.9,,5128.9,,5015.15,,5015.5,,,,52059000000.0,,135478015.0,2012-07-26
2012-06-13,,5121.45,,5144.9,,5095.45,,5117.55,,,,52870800000.0,,125668126.0,2012-07-26
2012-06-14,,5054.75,,5130.0,,5047.6,,5105.1,,,,47518600000.0,,118353366.0,2012-07-26
2012-06-15,,5139.05,,5146.2,,5069.15,,5069.55,,,,59440000000.0,,155437144.0,2012-07-26
2012-06-18,,5064.25,,5190.2,,5041.7,,5174.0,,,,60058300000.0,,153461067.0,2012-07-26
2012-06-19,,5103.85,,5113.6,,5048.1,,5050.8,,,,53362200000.0,,149416155.0,2012-07-26
2012-06-20,,5120.55,,5141.7,,5100.7,,5114.55,,,,53136000000.0,,160505645.0,2012-07-26
2012-06-21,,5165.0,,5170.4,,5093.45,,5097.35,,,,55585600000.00001,,142992948.0,2012-07-26
2012-06-22,,5146.05,,5159.8,,5094.0,,5101.75,,,,55004399999.99999,,159747192.0,2012-07-26
2012-06-25,,5114.65,,5194.6,,5105.65,,5158.5,,,,48940400000.0,,123503010.0,2012-07-26
2012-06-26,,5120.8,,5134.55,,5095.5,,5107.45,,,,41196899999.99999,,99404566.0,2012-07-26
2012-06-27,,5141.9,,5160.1,,5129.25,,5149.45,,,,42386200000.0,,112269218.0,2012-07-26
2012-06-28,,5149.15,,5159.05,,5125.3,,5148.95,,,,55975200000.00001,,143073791.0,2012-07-26
2012-06-29,,5278.9,,5286.25,,5189.0,,5191.25,,,,84612400000.0,,226523598.0,2012-07-26
2012-07-02,,5278.6,,5302.15,,5263.35,,5283.85,,,,49915700000.0,,126161441.0,2012-07-26
2012-07-03,,5287.95,,5317.0,,5265.95,,5298.85,,,,51618200000.0,,133117055.0,2012-07-26
2012-07-04,,5302.55,,5317.65,,5273.3,,5310.4,,,,57501000000.0,,155995887.0,2012-07-26
2012-07-05,,5327.3,,5333.65,,5288.85,,5297.05,,,,47097900000.0,,118915392.0,2012-07-26
2012-07-06,,5316.95,,5327.2,,5287.75,,5324.7,,,,47605100000.0,,113300726.0,2012-07-26
2012-07-09,,5275.15,,5300.6,,5257.75,,5283.7,,,,41892500000.0,,101169926.0,2012-07-26
2012-07-10,,5345.35,,5348.55,,5284.55,,5286.6,,,,50241300000.0,,123947633.0,2012-07-26
2012-07-11,,5306.3,,5336.45,,5300.25,,5315.25,,,,50869799999.99999,,113530679.0,2012-07-26
2012-07-12,,5235.25,,5261.75,,5217.7,,5240.0,,,,61935900000.0,,131190833.0,2012-07-26
2012-07-13,,5227.25,,5267.15,,5216.85,,5242.75,,,,44519000000.0,,99045088.0,2012-07-26
2012-07-16,,5197.25,,5246.85,,5190.45,,5232.35,,,,42832200000.0,,106313144.0,2012-07-26
2012-07-17,,5192.85,,5236.7,,5181.7,,5228.05,,,,47192000000.0,,111768115.0,2012-07-26
2012-07-18,,5216.3,,5222.85,,5169.05,,5199.1,,,,47595200000.00001,,109647297.0,2012-07-26
2012-07-19,,5242.7,,5257.75,,5233.15,,5249.85,,,,54949900000.0,,109769282.0,2012-07-26
2012-07-20,,5205.1,,5238.7,,5197.5,,5233.55,,,,45278900000.0,,89729408.0,2012-07-26
2012-07-23,,5117.95,,5164.2,,5108.1,,5163.25,,,,43942400000.0,,104770324.0,2012-07-26
2012-07-24,,5128.2,,5144.0,,5103.25,,5128.8,,,,45672000000.0,,116516931.0,2012-07-26
2012-07-25,,5109.6,,5121.6,,5076.6,,5118.4,,,,46541700000.0,,130965621.0,2012-07-26
2012-07-26,,5043.0,,5126.3,,5032.4,,5126.3,,,,69202300000.0,,180131639.0,2012-07-26
2012-06-01,,4841.6,,4925.0,,4831.75,,4910.85,,,,49892200000.0,,138767416.0,2012-08-30
2012-06-04,,4848.15,,4858.3,,4770.35,,4797.3,,,,51435400000.0,,152339865.0,2012-08-30
2012-06-05,,4863.3,,4898.95,,4847.7,,4869.45,,,,50164100000.0,,141476962.0,2012-08-30
2012-06-06,,4997.1,,5010.45,,4886.15,,4886.65,,,,71884200000.0,,185340406.0,2012-08-30
2012-06-07,,5049.65,,5059.65,,5007.75,,5035.35,,,,60773700000.0,,150558164.0,2012-08-30
2012-06-08,,5068.35,,5084.45,,4994.8,,5044.25,,,,52498100000.00001,,138389395.0,2012-08-30
2012-06-11,,5054.1,,5124.45,,5040.7,,5096.7,,,,48138200000.0,,125615102.0,2012-08-30
2012-06-12,,5115.9,,5128.9,,5015.15,,5015.5,,,,52059000000.0,,135478015.0,2012-08-30
2012-06-13,,5121.45,,5144.9,,5095.45,,5117.55,,,,52870800000.0,,125668126.0,2012-08-30
2012-06-14,,5054.75,,5130.0,,5047.6,,5105.1,,,,47518600000.0,,118353366.0,2012-08-30
2012-06-15,,5139.05,,5146.2,,5069.15,,5069.55,,,,59440000000.0,,155437144.0,2012-08-30
2012-06-18,,5064.25,,5190.2,,5041.7,,5174.0,,,,60058300000.0,,153461067.0,2012-08-30
2012-06-19,,5103.85,,5113.6,,5048.1,,5050.8,,,,53362200000.0,,149416155.0,2012-08-30
2012-06-20,,5120.55,,5141.7,,5100.7,,5114.55,,,,53136000000.0,,160505645.0,2012-08-30
2012-06-21,,5165.0,,5170.4,,5093.45,,5097.35,,,,55585600000.00001,,142992948.0,2012-08-30
2012-06-22,,5146.05,,5159.8,,5094.0,,5101.75,,,,55004399999.99999,,159747192.0,2012-08-30
2012-06-25,,5114.65,,5194.6,,5105.65,,5158.5,,,,48940400000.0,,123503010.0,2012-08-30
2012-06-26,,5120.8,,5134.55,,5095.5,,5107.45,,,,41196899999.99999,,99404566.0,2012-08-30
2012-06-27,,5141.9,,5160.1,,5129.25,,5149.45,,,,42386200000.0,,112269218.0,2012-08-30
2012-06-28,,5149.15,,5159.05,,5125.3,,5148.95,,,,55975200000.00001,,143073791.0,2012-08-30
2012-06-29,,5278.9,,5286.25,,5189.0,,5191.25,,,,84612400000.0,,226523598.0,2012-08-30
2012-07-02,,5278.6,,5302.15,,5263.35,,5283.85,,,,49915700000.0,,126161441.0,2012-08-30
2012-07-03,,5287.95,,5317.0,,5265.95,,5298.85,,,,51618200000.0,,133117055.0,2012-08-30
2012-07-04,,5302.55,,5317.65,,5273.3,,5310.4,,,,57501000000.0,,155995887.0,2012-08-30
2012-07-05,,5327.3,,5333.65,,5288.85,,5297.05,,,,47097900000.0,,118915392.0,2012-08-30
2012-07-06,,5316.95,,5327.2,,5287.75,,5324.7,,,,47605100000.0,,113300726.0,2012-08-30
2012-07-09,,5275.15,,5300.6,,5257.75,,5283.7,,,,41892500000.0,,101169926.0,2012-08-30
2012-07-10,,5345.35,,5348.55,,5284.55,,5286.6,,,,50241300000.0,,123947633.0,2012-08-30
2012-07-11,,5306.3,,5336.45,,5300.25,,5315.25,,,,50869799999.99999,,113530679.0,2012-08-30
2012-07-12,,5235.25,,5261.75,,5217.7,,5240.0,,,,61935900000.0,,131190833.0,2012-08-30
2012-07-13,,5227.25,,5267.15,,5216.85,,5242.75,,,,44519000000.0,,99045088.0,2012-08-30
2012-07-16,,5197.25,,5246.85,,5190.45,,5232.35,,,,42832200000.0,,106313144.0,2012-08-30
2012-07-17,,5192.85,,5236.7,,5181.7,,5228.05,,,,47192000000.0,,111768115.0,2012-08-30
2012-07-18,,5216.3,,5222.85,,5169.05,,5199.1,,,,47595200000.00001,,109647297.0,2012-08-30
2012-07-19,,5242.7,,5257.75,,5233.15,,5249.85,,,,54949900000.0,,109769282.0,2012-08-30
2012-07-20,,5205.1,,5238.7,,5197.5,,5233.55,,,,45278900000.0,,89729408.0,2012-08-30
2012-07-23,,5117.95,,5164.2,,5108.1,,5163.25,,,,43942400000.0,,104770324.0,2012-08-30
2012-07-24,,5128.2,,5144.0,,5103.25,,5128.8,,,,45672000000.0,,116516931.0,2012-08-30
2012-07-25,,5109.6,,5121.6,,5076.6,,5118.4,,,,46541700000.0,,130965621.0,2012-08-30
2012-07-26,,5043.0,,5126.3,,5032.4,,5126.3,,,,69202300000.0,,180131639.0,2012-08-30
2012-07-27,,5099.85,,5149.95,,5077.5,,5124.3,,,,58281200000.0,,131948378.0,2012-08-30
2012-07-30,,5199.8,,5206.6,,5129.75,,5129.75,,,,52787000000.0,,117523733.0,2012-08-30
2012-07-31,,5229.0,,5234.55,,5154.05,,5214.85,,,,62546700000.0,,147059808.0,2012-08-30
2012-08-01,,5240.5,,5246.35,,5212.65,,5220.7,,,,44081899999.99999,,113815730.0,2012-08-30
2012-08-02,,5227.75,,5236.9,,5209.95,,5233.1,,,,36995900000.0,,92972386.0,2012-08-30
2012-08-03,,5215.7,,5220.2,,5164.65,,5195.6,,,,42137600000.0,,112918653.0,2012-08-30
2012-08-06,,5282.55,,5293.2,,5260.85,,5260.85,,,,42715000000.0,,103148076.0,2012-08-30
2012-08-07,,5336.7,,5350.1,,5281.65,,5295.4,,,,52263300000.0,,130431591.0,2012-08-30
2012-08-08,,5338.0,,5377.6,,5331.05,,5345.25,,,,60691200000.0,,165954895.0,2012-08-30
2012-08-09,,5322.95,,5368.2,,5312.1,,5348.3,,,,67632299999.99999,,181419777.0,2012-08-30
2012-08-10,,5320.4,,5330.1,,5294.1,,5308.2,,,,65407700000.00001,,130090985.0,2012-08-30
2012-08-13,,5347.9,,5352.45,,5309.05,,5316.35,,,,46783300000.0,,107578773.0,2012-08-30
2012-08-14,,5380.35,,5387.05,,5328.8,,5343.25,,,,47424700000.0,,109794400.0,2012-08-30
2012-08-16,,5362.95,,5390.65,,5356.65,,5385.95,,,,52855000000.0,,133996943.0,2012-08-30
2012-08-17,,5366.3,,5399.95,,5341.7,,5368.6,,,,52623400000.0,,134985473.0,2012-08-30
2012-08-21,,5421.0,,5425.15,,5368.7,,5368.7,,,,49865000000.0,,124343357.0,2012-08-30
2012-08-22,,5412.85,,5433.35,,5394.8,,5395.75,,,,41561800000.0,,103103501.0,2012-08-30
2012-08-23,,5415.35,,5448.6,,5393.85,,5426.15,,,,54623400000.0,,127995889.0,2012-08-30
2012-08-24,,5386.7,,5399.65,,5371.0,,5392.6,,,,45203700000.0,,114346965.0,2012-08-30
2012-08-27,,5350.25,,5399.15,,5346.65,,5387.85,,,,38824100000.0,,89987572.0,2012-08-30
2012-08-28,,5334.6,,5359.25,,5312.6,,5348.05,,,,47710000000.0,,123683723.0,2012-08-30
2012-08-29,,5287.8,,5345.5,,5282.7,,5343.85,,,,45812100000.0,,157470632.0,2012-08-30
2012-08-30,,5315.05,,5342.8,,5255.05,,5268.6,,,,83746900000.0,,226494000.0,2012-08-30
2012-07-02,,5278.6,,5302.15,,5263.35,,5283.85,,,,49915700000.0,,126161441.0,2012-09-27
2012-07-03,,5287.95,,5317.0,,5265.95,,5298.85,,,,51618200000.0,,133117055.0,2012-09-27
2012-07-04,,5302.55,,5317.65,,5273.3,,5310.4,,,,57501000000.0,,155995887.0,2012-09-27
2012-07-05,,5327.3,,5333.65,,5288.85,,5297.05,,,,47097900000.0,,118915392.0,2012-09-27
2012-07-06,,5316.95,,5327.2,,5287.75,,5324.7,,,,47605100000.0,,113300726.0,2012-09-27
2012-07-09,,5275.15,,5300.6,,5257.75,,5283.7,,,,41892500000.0,,101169926.0,2012-09-27
2012-07-10,,5345.35,,5348.55,,5284.55,,5286.6,,,,50241300000.0,,123947633.0,2012-09-27
