,Date,Open,High,Low,Close,Volume,Turnover,daily_change,2day_change,3day_change
2128,2013-07-19,6057.2,6066.85,6020.25,6029.2,163311714,79877500000.0,-8.850000000000364,55.899999999999636,73.9499999999998
2129,2013-07-22,6009.75,6064.15,6004.25,6031.8,115168337,51171899999.999985,2.6000000000003642,-6.25,58.5
2130,2013-07-23,6064.3,6093.35,6061.3,6077.8,126469251,54596200000.0,46.0,48.60000000000037,39.75
2131,2013-07-24,6032.2,6047.25,5962.6,5990.5,151931749,64136400000.0,-87.3000000000002,-41.30000000000018,-38.69999999999982
2132,2013-07-25,5970.4,5990.65,5896.4,5907.5,237081135,87627700000.0,-83.0,-170.30000000000018,-124.3000000000002
2133,2013-07-26,5937.95,5944.5,5869.5,5886.2,174535664,64198600000.0,-21.300000000000182,-104.3000000000002,-191.60000000000042
2134,2013-07-29,5869.95,5886.0,5825.8,5831.65,173430612,48123000000.0,-54.55000000000018,-75.85000000000036,-158.8500000000004
2135,2013-07-30,5836.05,5861.3,5747.6,5755.05,181489174,60069100000.0,-76.59999999999945,-131.14999999999964,-152.44999999999982
2136,2013-07-31,5738.35,5752.1,5675.75,5742.0,235469131,87171600000.0,-13.050000000000182,-89.64999999999964,-144.19999999999982
2137,2013-08-01,5776.9,5808.5,5676.85,5727.85,216762208,71640400000.0,-14.149999999999634,-27.199999999999815,-103.79999999999927
2138,2013-08-02,5750.05,5761.85,5649.0,5677.9,222494469,63502600000.0,-49.95000000000073,-64.10000000000036,-77.15000000000055
2139,2013-08-05,5682.4,5721.0,5661.5,5685.4,197167952,55752100000.0,7.5,-42.45000000000073,-56.60000000000037
2140,2013-08-06,5664.9,5664.9,5521.8,5542.25,216227972,64244200000.0,-143.1499999999996,-135.64999999999964,-185.60000000000042
2141,2013-08-07,5549.3,5561.45,5486.85,5519.1,245010773,77252300000.0,-23.149999999999643,-166.29999999999927,-158.79999999999927
2142,2013-08-08,5510.05,5577.6,5510.05,5565.65,204918722,69688500000.0,46.54999999999927,23.399999999999643,-119.75
2143,2013-08-12,5606.7,5644.1,5557.1,5612.4,195708484,70639200000.0,46.75,93.29999999999927,70.14999999999964
2144,2013-08-13,5600.25,5704.75,5578.9,5699.3,222997337,70733400000.0,86.90000000000056,133.65000000000055,180.19999999999985
2145,2013-08-14,5715.4,5754.55,5690.2,5742.3,223656483,69702000000.0,43.0,129.90000000000055,176.65000000000057
2146,2013-08-16,5705.45,5716.6,5496.05,5507.85,248094094,88072700000.0,-234.44999999999985,-191.44999999999985,-104.54999999999927
2147,2013-08-19,5497.55,5499.65,5360.65,5414.75,219672819,67130300000.0,-93.10000000000036,-327.5500000000002,-284.5500000000002
2148,2013-08-20,5353.45,5417.8,5306.35,5401.45,261052792,79822200000.0,-13.300000000000182,-106.40000000000056,-340.85000000000036
2149,2013-08-21,5494.45,5504.1,5268.45,5302.55,255004311,85092900000.00003,-98.89999999999964,-112.1999999999998,-205.30000000000015
2150,2013-08-22,5282.8,5418.95,5254.05,5408.45,284468531,90758600000.0,105.89999999999964,7.0,-6.300000000000183
2151,2013-08-23,5428.75,5478.8,5377.8,5471.75,251511910,77632000000.0,63.30000000000018,169.19999999999982,70.30000000000018
2152,2013-08-26,5499.4,5528.7,5454.45,5476.5,241996358,64650200000.000015,4.75,68.05000000000018,173.94999999999982
2153,2013-08-27,5426.5,5427.4,5274.25,5287.45,306037010,82368400000.0,-189.05000000000015,-184.30000000000015,-121.0
2154,2013-08-28,5233.45,5317.7,5118.85,5285.0,335993745,107055100000.0,-2.4499999999998185,-191.5,-186.75
2155,2013-08-29,5316.5,5428.9,5303.0,5409.05,326499273,105804800000.0,124.0500000000002,121.60000000000036,-67.44999999999982
2156,2013-08-30,5407.45,5493.3,5360.2,5471.8,336401705,114315200000.0,62.75,186.80000000000015,184.35000000000042
2157,2013-09-02,5480.25,5564.9,5478.85,5550.75,214232444,61359399999.999985,78.9499999999998,141.69999999999982,265.75
2158,2013-09-03,5574.7,5580.95,5323.75,5341.45,250298844,73048100000.0,-209.30000000000015,-130.35000000000036,-67.60000000000036
2159,2013-09-04,5358.65,5460.25,5318.9,5448.1,237230494,72526100000.0,106.65000000000056,-102.64999999999964,-23.699999999999815
2160,2013-09-05,5553.75,5625.75,5552.7,5592.95,274937515,94841900000.0,144.84999999999945,251.5,42.19999999999982
2161,2013-09-06,5617.45,5688.6,5566.15,5680.4,253030740,88215400000.00003,87.4499999999998,232.29999999999927,338.9499999999998
2162,2013-09-10,5738.5,5904.85,5738.2,5896.75,275244175,103079700000.0,216.35000000000042,303.8000000000002,448.6499999999997
2163,2013-09-11,5887.25,5924.35,5832.7,5913.15,265006808,79805100000.0,16.399999999999636,232.75,320.1999999999998
2164,2013-09-12,5931.15,5932.0,5815.8,5850.7,272987246,76677600000.0,-62.44999999999982,-46.05000000000018,170.30000000000018
2165,2013-09-13,5828.0,5884.3,5822.9,5850.6,190768447,64033700000.0,-0.0999999999994543,-62.54999999999927,-46.149999999999636
2166,2013-09-16,5930.3,5957.25,5798.15,5840.55,219455842,78190500000.0,-10.050000000000182,-10.149999999999636,-72.59999999999945
2167,2013-09-17,5824.2,5857.8,5804.9,5850.2,157938740,55506400000.0,9.649999999999636,-0.4000000000005457,-0.5
2168,2013-09-18,5872.75,5916.9,5840.2,5899.45,153585493,53696300000.0,49.25,58.899999999999636,48.849999999999454
2169,2013-09-19,6044.15,6142.5,6040.15,6115.55,287191701,112912800000.0,216.10000000000042,265.3500000000004,275.0
2170,2013-09-20,6104.55,6130.95,5932.85,6012.1,318645265,115871800000.0,-103.4499999999998,112.65000000000056,161.90000000000055
2171,2013-09-23,5945.8,5989.4,5871.4,5889.75,188322506,65961700000.0,-122.35000000000036,-225.80000000000015,-9.699999999999818
2172,2013-09-24,5855.0,5938.4,5854.55,5892.45,187578148,70028400000.0,2.699999999999818,-119.65000000000056,-223.10000000000042
2173,2013-09-25,5901.55,5910.55,5811.1,5873.85,200162195,69889600000.0,-18.599999999999454,-15.899999999999634,-138.25
2174,2013-09-26,5872.8,5917.65,5864.1,5882.25,220589737,77619900000.0,8.399999999999636,-10.199999999999818,-7.5
2175,2013-09-27,5905.55,5909.2,5819.3,5833.2,163067913,53033100000.000015,-49.05000000000018,-40.650000000000546,-59.25
2176,2013-09-30,5801.05,5810.2,5718.5,5735.3,155674706,56427700000.000015,-97.89999999999964,-146.94999999999982,-138.55000000000018
2177,2013-10-01,5756.1,5786.45,5700.95,5780.05,159247089,50757000000.0,44.75,-53.149999999999636,-102.1999999999998
2178,2013-10-03,5819.1,5917.6,5802.7,5909.7,199793235,74819700000.0,129.64999999999964,174.3999999999996,76.5
2179,2013-10-04,5891.3,5950.45,5885.0,5907.3,191469248,60524700000.0,-2.3999999999996358,127.25,172.0
2180,2013-10-07,5889.05,5912.0,5825.85,5906.15,156387945,53484900000.0,-1.1500000000005457,-3.550000000000182,126.09999999999944
2181,2013-10-08,5975.0,5981.7,5913.0,5928.4,158527593,59504700000.0,22.25,21.099999999999454,18.699999999999818
2182,2013-10-09,5893.25,6015.5,5877.1,6007.45,192037125,69049600000.0,79.0500000000002,101.3000000000002,100.14999999999964
2183,2013-10-10,6001.05,6033.95,5979.8,6020.95,159607329,61636800000.0,13.5,92.5500000000002,114.8000000000002
2184,2013-10-11,6104.85,6107.6,6046.4,6096.2,180834257,82830900000.0,75.25,88.75,167.80000000000018
2185,2013-10-14,6093.0,6124.1,6082.9,6112.7,142173640,59893700000.0,16.5,91.75,105.25
2186,2013-10-15,6147.55,6156.3,6056.55,6089.05,218304334,67450200000.000015,-23.649999999999643,-7.149999999999636,68.10000000000036
2187,2013-10-17,6098.5,6110.75,6032.55,6045.85,230561463,81583100000.0,-43.19999999999982,-66.84999999999945,-50.349999999999454
2188,2013-10-18,6070.9,6201.45,6070.9,6189.35,250339955,83532300000.0,143.5,100.3000000000002,76.65000000000055
2189,2013-10-21,6202.0,6218.95,6163.3,6204.95,196989071,73412500000.0,15.599999999999454,159.09999999999945,115.89999999999964
2190,2013-10-22,6192.3,6220.1,6181.8,6202.8,161943721,58507200000.0,-2.149999999999636,13.449999999999818,156.94999999999982
2191,2013-10-23,6209.55,6217.95,6116.6,6178.35,188285223,69216500000.0,-24.449999999999815,-26.599999999999447,-11.0
2192,2013-10-24,6162.8,6252.45,6142.95,6164.35,176235553,67372000000.0,-14.0,-38.44999999999982,-40.599999999999454
2193,2013-10-25,6154.0,6174.75,6125.95,6144.9,144531462,55828200000.0,-19.450000000000728,-33.45000000000073,-57.900000000000546
2194,2013-10-28,6155.1,6168.75,6094.1,6101.1,146340691,52827900000.0,-43.79999999999927,-63.25,-77.25
2195,2013-10-29,6107.55,6228.05,6079.2,6220.9,197348371,75728700000.0,119.79999999999927,76.0,56.54999999999927
2196,2013-10-30,6230.8,6269.2,6222.6,6251.7,177583848,68618400000.0,30.800000000000185,150.59999999999945,106.8000000000002
2197,2013-10-31,6237.15,6309.05,6235.9,6299.15,239607127,95605400000.00003,47.44999999999982,78.25,198.04999999999927
2198,2013-11-01,6289.75,6332.6,6286.95,6307.2,191639789,73719200000.0,8.050000000000182,55.5,86.3000000000002
2199,2013-11-03,6332.05,6342.95,6311.15,6317.35,23856924,8582400000.0,10.150000000000547,18.200000000000728,65.65000000000055
2200,2013-11-05,6282.15,6304.75,6244.3,6253.15,181053761,65980600000.000015,-64.20000000000073,-54.05000000000018,-46.0
2201,2013-11-06,6260.55,6269.7,6208.7,6215.15,157080263,54611800000.0,-38.0,-102.20000000000073,-92.0500000000002
2202,2013-11-07,6228.9,6288.95,6180.8,6187.25,168832431,62741300000.0,-27.899999999999643,-65.89999999999964,-130.10000000000036
2203,2013-11-08,6170.15,6185.15,6120.95,6140.75,150051986,59773400000.0,-46.5,-74.39999999999964,-112.39999999999964
2204,2013-11-11,6110.4,6141.65,6067.75,6078.8,146060450,56788100000.000015,-61.94999999999982,-108.4499999999998,-136.34999999999945
2205,2013-11-12,6087.25,6108.7,6011.75,6018.05,153812590,56462400000.0,-60.75,-122.6999999999998,-169.19999999999982
2206,2013-11-13,5998.85,6042.25,5972.45,5989.6,162538228,67384100000.0,-28.449999999999815,-89.1999999999998,-151.1499999999996
2207,2013-11-14,6037.0,6101.65,6036.65,6056.15,154913925,58726100000.0,66.54999999999927,38.099999999999454,-22.65000000000055
2208,2013-11-18,6111.05,6196.8,6110.4,6189.0,163991212,62790200000.000015,132.85000000000036,199.3999999999996,170.94999999999982
2209,2013-11-19,6197.25,6212.4,6180.2,6203.35,161514064,60201700000.0,14.350000000000366,147.20000000000073,213.75
2210,2013-11-20,6186.85,6204.35,6106.95,6122.9,155794838,54937200000.0,-80.45000000000073,-66.10000000000036,66.75
2211,2013-11-21,6096.5,6097.35,5985.4,5999.05,137232011,54578700000.0,-123.84999999999944,-204.30000000000015,-189.94999999999985
2212,2013-11-22,6027.35,6049.6,5972.8,5995.45,134755917,48047400000.0,-3.600000000000364,-127.4499999999998,-207.90000000000055
2213,2013-11-25,6035.95,6123.5,6035.95,6115.35,127195086,51138100000.000015,119.90000000000056,116.3000000000002,-7.549999999999272
2214,2013-11-26,6099.25,6112.7,6047.75,6059.1,150661397,59752600000.0,-56.25,63.650000000000546,60.05000000000018
2215,2013-11-27,6062.7,6074.0,6030.3,6057.1,124875896,47805000000.0,-2.0,-58.25,61.650000000000546
2216,2013-11-28,6092.0,6112.95,6068.3,6091.85,195315802,65895500000.0,34.75,32.75,-23.5
2217,2013-11-29,6103.9,6182.5,6103.8,6176.1,190711115,54873600000.0,84.25,119.0,117.0
2218,2013-12-02,6171.15,6228.7,6171.15,6217.85,145948276,52941500000.0,41.75,126.0,160.75
2219,2013-12-03,6204.25,6225.4,6191.4,6201.85,156852586,54742900000.0,-16.0,25.75,110.0
2220,2013-12-04,6187.95,6209.15,6149.9,6160.95,186169067,55619500000.0,-40.900000000000546,-56.900000000000546,-15.150000000000546
2221,2013-12-05,6262.45,6300.55,6232.0,6241.1,186060466,75193400000.0,80.15000000000055,39.25,23.25
2222,2013-12-06,6234.4,6275.35,6230.75,6259.9,158539890,56921100000.0,18.799999999999272,98.9499999999998,58.04999999999927
2223,2013-12-09,6415.0,6415.25,6345.0,6363.9,198285630,81175700000.0,104.0,122.79999999999927,202.94999999999985
2224,2013-12-10,6354.7,6362.25,6307.55,6332.85,242412856,86461700000.0,-31.04999999999927,72.95000000000073,91.75
2225,2013-12-11,6307.2,6326.6,6280.25,6307.9,148196394,56726600000.0,-24.95000000000073,-56.0,48.0
2226,2013-12-12,6276.75,6286.85,6230.55,6237.05,148533899,51753900000.0,-70.84999999999945,-95.8000000000002,-126.84999999999944
2227,2013-12-13,6201.3,6208.6,6161.4,6168.4,169650657,64030100000.0,-68.65000000000055,-139.5,-164.45000000000073
2228,2013-12-16,6168.35,6183.25,6146.05,6154.7,146451539,54455100000.0,-13.699999999999818,-82.35000000000036,-153.19999999999982
2229,2013-12-17,6178.2,6190.55,6133.0,6139.05,154174701,56761899999.999985,-15.649999999999634,-29.349999999999447,-98.0
2230,2013-12-18,6129.95,6236.0,6129.95,6217.15,243250558,74982100000.0,78.09999999999945,62.44999999999982,48.75
2231,2013-12-19,6253.9,6263.75,6150.7,6166.65,437039204,90054900000.0,-50.5,27.599999999999447,11.949999999999818
2232,2013-12-20,6179.95,6284.5,6170.35,6274.25,171969981,63593700000.0,107.60000000000036,57.10000000000037,135.19999999999982
2233,2013-12-23,6267.2,6317.5,6266.95,6284.5,131187586,47466600000.0,10.25,117.85000000000036,67.35000000000036
2234,2013-12-24,6296.45,6301.5,6262.0,6268.4,107642909,37809000000.0,-16.100000000000364,-5.850000000000364,101.75
2235,2013-12-26,6270.1,6302.75,6259.45,6278.9,182310258,64572299999.999985,10.5,-5.600000000000364,4.649999999999637
2236,2013-12-27,6292.8,6324.9,6289.4,6313.8,96867388,37972500000.0,34.900000000000546,45.400000000000546,29.300000000000185
2237,2013-12-30,6336.4,6344.05,6273.15,6291.1,101271820,39772300000.0,-22.699999999999815,12.200000000000728,22.70000000000073
2238,2013-12-31,6307.35,6317.3,6287.3,6304.0,103439312,30321100000.0,12.899999999999634,-9.800000000000182,25.100000000000364
2239,2014-01-01,6323.8,6327.2,6298.25,6301.65,69567668,20153600000.0,-2.3500000000003642,10.549999999999274,-12.150000000000546
2240,2014-01-02,6301.25,6358.3,6211.3,6221.15,158132556,52497900000.0,-80.5,-82.85000000000036,-69.95000000000073
2241,2014-01-03,6194.55,6221.7,6171.25,6211.15,139043889,53694200000.0,-10.0,-90.5,-92.85000000000036
2242,2014-01-06,6220.85,6224.7,6170.25,6191.45,118344976,47226700000.0,-19.699999999999818,-29.699999999999815,-110.1999999999998
2243,2014-01-07,6203.9,6221.5,6144.75,6162.25,138559000,56966000000.0,-29.199999999999815,-48.899999999999636,-58.899999999999636
2244,2014-01-08,6178.05,6192.1,6160.35,6174.6,146912639,58165400000.0,12.350000000000366,-16.849999999999454,-36.54999999999927
2245,2014-01-09,6181.7,6188.05,6148.25,6168.35,150064466,59080200000.000015,-6.25,6.100000000000364,-23.099999999999447
2246,2014-01-10,6178.85,6239.1,6139.6,6171.45,159920407,73472900000.0,3.0999999999994543,-3.1500000000005457,9.199999999999818
2247,2014-01-13,6189.55,6288.2,6189.55,6272.75,135009945,59840200000.000015,101.3000000000002,104.39999999999964,98.14999999999964
2248,2014-01-14,6260.25,6280.35,6234.15,6241.85,110231153,47030100000.0,-30.899999999999643,70.40000000000055,73.5
2249,2014-01-15,6265.95,6325.2,6265.3,6320.9,145922867,64229700000.0,79.04999999999927,48.149999999999636,149.44999999999982
2250,2014-01-16,6341.35,6346.5,6299.85,6318.9,153420441,67586300000.0,-2.0,77.04999999999927,46.149999999999636
2251,2014-01-17,6306.25,6327.1,6246.35,6261.65,167719501,78959200000.0,-57.25,-59.25,19.799999999999272
2252,2014-01-20,6261.75,6307.45,6243.35,6303.95,122136071,54995100000.0,42.30000000000018,-14.949999999999818,-16.949999999999818
2253,2014-01-21,6320.15,6330.3,6297.9,6313.8,141728380,58312600000.0,9.850000000000364,52.150000000000546,-5.099999999999454
2254,2014-01-22,6309.05,6349.95,6287.45,6338.95,137490525,56359200000.0,25.149999999999643,35.0,77.3000000000002
2255,2014-01-23,6325.95,6355.6,6316.4,6345.65,120054602,52788800000.0,6.699999999999817,31.849999999999447,41.69999999999982
2256,2014-01-24,6301.65,6331.45,6263.9,6266.75,160270856,62090600000.000015,-78.89999999999964,-72.1999999999998,-47.05000000000018
2257,2014-01-27,6186.3,6188.55,6130.25,6135.85,190442601,70911000000.0,-130.89999999999964,-209.79999999999927,-203.09999999999943
2258,2014-01-28,6131.85,6163.6,6085.95,6126.25,184111740,77100800000.0,-9.600000000000364,-140.5,-219.3999999999996
2259,2014-01-29,6161.0,6170.45,6109.8,6120.25,146733030,64873900000.0,-6.0,-15.600000000000366,-146.5
2260,2014-01-30,6067.0,6082.85,6027.25,6073.7,208061426,76940400000.0,-46.55000000000018,-52.55000000000018,-62.150000000000546
2261,2014-01-31,6082.75,6097.85,6067.35,6089.5,146713083,54071000000.0,15.800000000000182,-30.75,-36.75
2262,2014-02-03,6058.8,6074.85,5994.45,6001.8,134893587,46356899999.999985,-87.6999999999998,-71.89999999999964,-118.4499999999998
2263,2014-02-04,5947.6,6017.8,5933.3,6000.9,183252654,60750200000.000015,-0.9000000000005457,-88.60000000000036,-72.8000000000002
2264,2014-02-05,6004.25,6028.05,5962.05,6022.4,166627311,55721300000.0,21.5,20.599999999999454,-67.10000000000036
2265,2014-02-06,6028.35,6048.35,5965.4,6036.3,185503324,62919700000.0,13.900000000000546,35.400000000000546,34.5
2266,2014-02-07,6077.65,6079.95,6030.9,6063.2,181932292,55913900000.0,26.899999999999643,40.80000000000018,62.30000000000018
2267,2014-02-10,6072.8,6083.05,6046.4,6053.45,133070328,47628900000.0,-9.75,17.149999999999636,31.050000000000185
2268,2014-02-11,6072.45,6081.85,6053.25,6062.7,150520900,52688000000.0,9.25,-0.5,26.399999999999643
2269,2014-02-12,6085.35,6106.6,6077.4,6084.0,138547391,53510800000.0,21.300000000000182,30.550000000000185,20.800000000000182
2270,2014-02-13,6087.55,6094.4,5991.1,6001.1,153652371,50371800000.0,-82.89999999999964,-61.599999999999454,-52.349999999999454
2271,2014-02-14,6023.75,6056.4,5984.6,6048.35,140204479,55397000000.0,47.25,-35.64999999999964,-14.349999999999454
2272,2014-02-17,6057.1,6080.65,6038.3,6073.3,108492457,44556500000.0,24.949999999999815,72.1999999999998,-10.699999999999818
2273,2014-02-18,6071.3,6141.7,6066.8,6127.1,126639146,45923800000.0,53.80000000000018,78.75,126.0
2274,2014-02-19,6132.05,6160.35,6125.75,6152.75,95248833,37355200000.0,25.649999999999643,79.4499999999998,104.39999999999964
2275,2014-02-20,6127.15,6129.1,6086.45,6091.45,132108928,43447700000.000015,-61.30000000000018,-35.650000000000546,18.14999999999964
2276,2014-02-21,6108.3,6159.65,6108.0,6155.45,112596128,40019300000.0,64.0,2.699999999999818,28.349999999999447
2277,2014-02-24,6140.95,6191.85,6130.8,6186.1,144877047,44248100000.000015,30.65000000000055,94.65000000000056,33.350000000000364
2278,2014-02-25,6205.7,6216.85,6176.6,6200.05,146259298,47829500000.0,13.949999999999818,44.60000000000037,108.60000000000036
2279,2014-02-26,6202.45,6245.95,6202.1,6238.8,181663811,66413300000.0,38.75,52.69999999999982,83.35000000000036
2280,2014-02-28,6228.45,6282.7,6228.1,6276.95,209914263,78694200000.0,38.14999999999964,76.89999999999964,90.84999999999944
2281,2014-03-03,6264.35,6277.75,6212.25,6221.45,144562338,50401200000.0,-55.5,-17.350000000000364,21.39999999999964
2282,2014-03-04,6216.75,6302.15,6215.7,6297.95,166818924,55502900000.0,76.5,21.0,59.149999999999636
2283,2014-03-05,6328.45,6336.25,6287.8,6328.65,160300066,57545800000.0,30.699999999999815,107.1999999999998,51.69999999999982
2284,2014-03-06,6344.75,6406.6,6339.7,6401.15,180731810,58449600000.0,72.5,103.1999999999998,179.69999999999982
2285,2014-03-07,6413.95,6537.8,6413.55,6526.65,284922346,113681500000.0,125.5,198.0,228.69999999999985
2286,2014-03-10,6491.7,6562.2,6487.35,6537.25,242143703,99927400000.0,10.600000000000364,136.10000000000036,208.60000000000042
2287,2014-03-11,6537.35,6562.85,6494.25,6511.9,238994883,82686700000.0,-25.350000000000364,-14.75,110.75
2288,2014-03-12,6497.5,6546.15,6487.3,6516.9,174977068,61765400000.0,5.0,-20.350000000000364,-9.75
2289,2014-03-13,6491.75,6561.45,6476.65,6493.1,167858387,83561000000.0,-23.79999999999927,-18.799999999999272,-44.149999999999636
2290,2014-03-14,6447.25,6518.45,6432.7,6504.2,177336088,71145500000.0,11.099999999999454,-12.699999999999818,-7.699999999999817
2291,2014-03-18,6532.45,6574.95,6497.65,6516.65,179308616,72685200000.0,12.449999999999818,23.54999999999927,-0.25
2292,2014-03-19,6530.0,6541.2,6506.0,6524.05,172464722,76662400000.0,7.400000000000546,19.850000000000364,30.949999999999815
2293,2014-03-20,6508.35,6523.65,6473.25,6483.1,141984189,62807600000.0,-40.94999999999982,-33.54999999999927,-21.099999999999454
2294,2014-03-21,6515.2,6522.9,6485.7,6493.2,189854420,88419400000.0,10.099999999999453,-30.850000000000364,-23.449999999999815
2295,2014-03-22,6497.8,6502.65,6481.35,6494.9,9774392,3736600000.000001,1.699999999999818,11.799999999999272,-29.15000000000055
2296,2014-03-24,6510.5,6591.5,6510.5,6583.5,158395722,66337700000.000015,88.60000000000036,90.3000000000002,100.39999999999964
2297,2014-03-25,6550.1,6595.55,6544.85,6589.75,168125064,64756100000.0,6.25,94.85000000000036,96.5500000000002
2298,2014-03-26,6615.65,6627.45,6580.6,6601.4,186570474,70463400000.0,11.649999999999634,17.899999999999636,106.5
2299,2014-03-27,6613.1,6673.95,6599.5,6641.75,312383468,129243700000.00003,40.350000000000364,52.0,58.25
2300,2014-03-28,6673.05,6702.6,6643.8,6695.9,134114378,68625500000.0,54.149999999999636,94.5,106.14999999999964
2301,2014-03-31,6723.15,6730.05,6662.4,6704.2,177579421,77433000000.0,8.300000000000182,62.44999999999982,102.8000000000002
2302,2014-04-01,6729.5,6732.25,6675.45,6721.05,147136671,71741400000.0,16.850000000000364,25.15000000000055,79.3000000000002
2303,2014-04-02,6757.6,6763.5,6723.6,6752.55,173335875,80077500000.0,31.5,48.35000000000037,56.650000000000546
2304,2014-04-03,6772.05,6776.75,6696.9,6736.1,197546648,77385800000.0,-16.449999999999818,15.050000000000182,31.90000000000055
2305,2014-04-04,6741.85,6741.85,6685.15,6694.35,155127592,66768800000.0,-41.75,-58.19999999999982,-26.699999999999815
2306,2014-04-07,6694.25,6725.15,6650.4,6695.05,133947319,67070100000.0,0.6999999999998181,-41.05000000000018,-57.5
2307,2014-04-09,6722.0,6808.7,6705.1,6796.2,169794626,88926600000.0,101.14999999999964,101.84999999999944,60.099999999999454
2308,2014-04-10,6803.05,6819.05,6777.3,6796.4,191125947,90796000000.0,0.1999999999998181,101.34999999999944,102.04999999999927
2309,2014-04-11,6758.35,6789.35,6743.15,6776.3,140734579,74631900000.0,-20.099999999999454,-19.89999999999964,81.25
2310,2014-04-15,6792.7,6813.4,6711.75,6733.1,123197822,71002600000.0,-43.19999999999982,-63.29999999999927,-63.099999999999454
2311,2014-04-16,6727.25,6748.65,6665.15,6675.3,119768833,61686400000.0,-57.80000000000018,-101.0,-121.09999999999944
2312,2014-04-17,6695.45,6783.05,6684.4,6779.4,131488368,69525800000.0,104.09999999999944,46.29999999999927,3.0999999999994543
2313,2014-04-21,6789.25,6825.45,6786.9,6817.65,111840313,57119799999.999985,38.25,142.34999999999945,84.54999999999927
2314,2014-04-22,6822.9,6838.0,6806.25,6815.35,114693049,56367800000.0,-2.2999999999992724,35.95000000000073,140.05000000000018
2315,2014-04-23,6823.25,6861.6,6820.75,6840.8,182972972,92472500000.0,25.449999999999815,23.15000000000055,61.400000000000546
2316,2014-04-25,6855.8,6869.85,6772.85,6782.75,154320793,80213300000.0,-58.05000000000018,-32.600000000000364,-34.89999999999964
2317,2014-04-28,6778.55,6786.25,6750.3,6761.25,118162668,62971800000.0,-21.5,-79.5500000000002,-54.10000000000037
2318,2014-04-29,6769.0,6779.7,6708.65,6715.25,115511531,54593400000.0,-46.0,-67.5,-125.5500000000002
2319,2014-04-30,6724.95,6780.15,6656.8,6696.4,161106871,70667800000.0,-18.850000000000364,-64.85000000000036,-86.35000000000036
2320,2014-05-02,6709.95,6737.65,6689.5,6694.8,114275323,50304200000.0,-1.5999999999994543,-20.449999999999818,-66.44999999999982
2321,2014-05-05,6681.65,6741.05,6680.45,6699.35,104989653,48813200000.0,4.550000000000182,2.950000000000728,-15.899999999999634
2322,2014-05-06,6719.25,6743.45,6701.9,6715.3,88291413,41687200000.0,15.949999999999818,20.5,18.900000000000546
2323,2014-05-07,6708.6,6718.75,6642.9,6652.55,114099791,65132900000.0,-62.75,-46.80000000000018,-42.25
2324,2014-05-08,6669.9,6688.4,6638.55,6659.85,101549745,54133900000.0,7.300000000000183,-55.44999999999982,-39.5
2325,2014-05-09,6654.15,6871.35,6652.15,6858.8,166442779,80271400000.0,198.94999999999985,206.25,143.5
2326,2014-05-12,6863.4,7020.05,6862.9,7014.25,157725090,84751700000.0,155.44999999999982,354.39999999999964,361.6999999999999
2327,2014-05-13,7080.0,7172.35,7067.15,7108.75,232221733,105731100000.0,94.5,249.94999999999985,448.8999999999997
2328,2014-05-14,7112.0,7142.25,7080.9,7108.75,177204155,93958000000.0,0.0,94.5,249.94999999999985
2329,2014-05-15,7111.3,7152.55,7082.55,7123.15,186848485,89479500000.0,14.399999999999634,14.399999999999634,108.89999999999964
2330,2014-05-16,7270.2,7563.5,7130.65,7203.0,393156741,210570700000.0,79.85000000000036,94.25,94.25
2331,2014-05-19,7276.85,7291.1,7193.55,7263.55,316246557,152286000000.0,60.55000000000018,140.40000000000055,154.80000000000018
2332,2014-05-20,7309.95,7353.65,7247.7,7275.5,255333095,111395100000.0,11.949999999999818,72.5,152.3500000000004
2333,2014-05-21,7274.85,7287.15,7206.7,7252.9,203137825,95441200000.00003,-22.600000000000364,-10.650000000000547,49.899999999999636
2334,2014-05-22,7289.95,7319.55,7258.15,7276.4,240943899,101045500000.0,23.5,0.8999999999996362,12.849999999999454
2335,2014-05-23,7306.5,7381.0,7293.9,7367.1,259638086,120021299999.99997,90.70000000000073,114.20000000000073,91.60000000000036
2336,2014-05-26,7428.75,7504.0,7269.05,7359.05,273236339,132037300000.0,-8.050000000000182,82.65000000000055,106.15000000000056
2337,2014-05-27,7363.1,7372.95,7274.75,7318.0,168599276,79312200000.0,-41.05000000000018,-49.10000000000037,41.600000000000364
2338,2014-05-28,7324.95,7344.75,7302.6,7329.65,175595609,89297099999.99997,11.649999999999634,-29.40000000000055,-37.45000000000073
2339,2014-05-29,7316.6,7325.4,7224.4,7235.65,241115398,133851700000.0,-94.0,-82.35000000000036,-123.40000000000056
2340,2014-05-30,7254.85,7272.5,7118.45,7229.95,312152571,138372900000.0,-5.699999999999817,-99.6999999999998,-88.0500000000002
2341,2014-06-02,7264.05,7368.6,7239.5,7362.5,169891181,78334300000.0,132.55000000000018,126.85000000000036,32.850000000000364
2342,2014-06-03,7375.35,7424.95,7342.15,7415.85,234680218,103549400000.0,53.35000000000037,185.90000000000055,180.20000000000076
2343,2014-06-04,7417.55,7433.3,7391.35,7402.25,204592241,89138900000.0,-13.600000000000366,39.75,172.30000000000018
2344,2014-06-05,7399.75,7484.7,7360.5,7474.1,250660653,115745100000.0,71.85000000000036,58.25,111.60000000000036
2345,2014-06-06,7521.5,7592.7,7497.65,7583.4,248397596,123229599999.99997,109.29999999999927,181.1499999999996,167.54999999999927
